Qu1, Qu2, Qu3, Qd1, Qd2, Qd3, Qe1, Qe2, Qe3, Qq1, Qq2, Qq3, Ql1, Ql2, Ql3, QHu, QHd, Qs
0.28173794976238964, 0.28173794976238964, 0.28173794976238964, -0.22539035980991173, -0.22539035980991173, -0.22539035980991173, -0.01425661914460285, -1, 0, -0.028173794976238967, -0.028173794976238967, -0.028173794976238967, -0.23930753564154783, 0.7464358452138492, 0.2535641547861507, -0.2535641547861507, -0.2535641547861507, 0.5071283095723014
-0.3359683794466403, -0.3359683794466403, -0.3359683794466403, 0.26877470355731226, 0.26877470355731226, 0.26877470355731226, 0.20948616600790515, 1, 0, 0.03359683794466403, 0.03359683794466403, 0.03359683794466403, 0.09288537549407114, -0.6976284584980237, -0.3023715415019763, 0.3023715415019763, 0.3023715415019763, -0.6047430830039526
0.33875338753387535, 0.33875338753387535, 0.33875338753387535, -0.2710027100271003, -0.2710027100271003, -0.2710027100271003, -0.21951219512195122, -1, 0, -0.03387533875338754, -0.03387533875338754, -0.03387533875338754, -0.08536585365853659, 0.6951219512195123, 0.3048780487804878, -0.3048780487804878, -0.3048780487804878, 0.6097560975609756
0.3319209039548023, 0.3319209039548023, 0.3319209039548023, -0.2655367231638418, -0.2655367231638418, -0.2655367231638418, -1, -0.19491525423728817, 0, -0.033192090395480225, -0.033192090395480225, -0.033192090395480225, 0.701271186440678, -0.1038135593220339, 0.29872881355932207, -0.29872881355932207, -0.29872881355932207, 0.5974576271186441
0.26015228426395937, 0.26015228426395937, 0.26015228426395937, -0.20812182741116753, -0.20812182741116753, -0.20812182741116753, 0.0634517766497462, -1, 0, -0.02601522842639594, -0.02601522842639594, -0.02601522842639594, -0.2975888324873096, 0.7658629441624366, 0.23413705583756345, -0.23413705583756345, -0.23413705583756345, 0.4682741116751269
-0.28414926395070184, -0.28414926395070184, -0.28414926395070184, 0.22731941116056148, 0.22731941116056148, 0.22731941116056148, 0.022937350222526534, 1, 0, 0.028414926395070185, 0.028414926395070185, 0.028414926395070185, 0.23279698733310514, -0.7442656624443683, -0.25573433755563163, 0.25573433755563163, 0.25573433755563163, -0.5114686751112633
0.35726795096322245, 0.35726795096322245, 0.35726795096322245, -0.2858143607705779, -0.2858143607705779, -0.2858143607705779, -0.2861646234676007, -1, 0, -0.03572679509632224, -0.03572679509632224, -0.03572679509632224, -0.03537653239929948, 0.6784588441330999, 0.3215411558669002, -0.3215411558669002, -0.3215411558669002, 0.6430823117338004
-0.2874743326488707, -0.2874743326488707, -0.2874743326488707, 0.22997946611909653, 0.22997946611909653, 0.22997946611909653, 0.034907597535934295, 1, 0, 0.028747433264887066, 0.028747433264887066, 0.028747433264887066, 0.2238193018480493, -0.7412731006160165, -0.2587268993839836, 0.2587268993839836, 0.2587268993839836, -0.5174537987679672
-0.275735294117647, -0.275735294117647, -0.275735294117647, 0.22058823529411764, 0.22058823529411764, 0.22058823529411764, 1, -0.007352941176470588, 0, 0.027573529411764705, 0.027573529411764705, 0.027573529411764705, -0.7518382352941175, 0.255514705882353, -0.24816176470588236, 0.24816176470588236, 0.24816176470588236, -0.4963235294117647
0.14571948998178505, 0.14571948998178505, 0.14571948998178505, -0.11657559198542805, -0.11657559198542805, -0.11657559198542805, -1, 0.4754098360655738, 0, -0.014571948998178506, -0.014571948998178506, -0.014571948998178506, 0.8688524590163934, -0.6065573770491803, 0.13114754098360654, -0.13114754098360654, -0.13114754098360654, 0.2622950819672131
-0.5301204819277108, -0.5301204819277108, -0.5301204819277108, 0.4240963855421686, 0.4240963855421686, 0.4240963855421686, 0.908433734939759, 1, 0, 0.053012048192771076, 0.053012048192771076, 0.053012048192771076, -0.4313253012048192, -0.5228915662650602, -0.4771084337349397, 0.4771084337349397, 0.4771084337349397, -0.9542168674698794
-0.3160358954350371, -0.3160358954350371, -0.3160358954350371, 0.2528287163480296, 0.2528287163480296, 0.2528287163480296, 0.13772922356613343, 1, 0, 0.0316035895435037, 0.0316035895435037, 0.0316035895435037, 0.14670308232539991, -0.7155676941084665, -0.28443230589153334, 0.28443230589153334, 0.28443230589153334, -0.5688646117830667
0.362453531598513, 0.362453531598513, 0.362453531598513, -0.2899628252788104, -0.2899628252788104, -0.2899628252788104, -1, -0.3048327137546469, 0, -0.0362453531598513, -0.0362453531598513, -0.0362453531598513, 0.6737918215613382, -0.02137546468401487, 0.3262081784386617, -0.3262081784386617, -0.3262081784386617, 0.6524163568773234
0.45576407506702415, 0.45576407506702415, 0.45576407506702415, -0.3646112600536193, -0.3646112600536193, -0.3646112600536193, -0.6407506702412868, -1, 0, -0.045576407506702415, -0.045576407506702415, -0.045576407506702415, 0.23056300268096513, 0.5898123324396783, 0.4101876675603217, -0.4101876675603217, -0.4101876675603217, 0.8203753351206434
-0.52, -0.52, -0.52, 0.416, 0.416, 0.416, 0.872, 1, 0, 0.052, 0.052, 0.052, -0.40399999999999997, -0.532, -0.46799999999999997, 0.46799999999999997, 0.46799999999999997, -0.9359999999999999
0.4472843450479234, 0.4472843450479234, 0.4472843450479234, -0.3578274760383387, -0.3578274760383387, -0.3578274760383387, -1, -0.610223642172524, 0, -0.04472843450479234, -0.04472843450479234, -0.04472843450479234, 0.597444089456869, 0.207667731629393, 0.402555910543131, -0.402555910543131, -0.402555910543131, 0.805111821086262
-0.3395061728395062, -0.3395061728395062, -0.3395061728395062, 0.2716049382716049, 0.2716049382716049, 0.2716049382716049, 0.2222222222222222, 1, 0, 0.033950617283950615, 0.033950617283950615, 0.033950617283950615, 0.08333333333333333, -0.6944444444444444, -0.3055555555555556, 0.3055555555555556, 0.3055555555555556, -0.6111111111111112
0.43365134431916735, 0.43365134431916735, 0.43365134431916735, -0.3469210754553339, -0.3469210754553339, -0.3469210754553339, -0.5611448395490026, -0.9999999999999999, 0, -0.04336513443191674, -0.04336513443191674, -0.04336513443191674, 0.17085862966175194, 0.6097137901127493, 0.3902862098872506, -0.3902862098872506, -0.3902862098872506, 0.7805724197745012
-0.2681118083285796, -0.2681118083285796, -0.2681118083285796, 0.2144894466628637, 0.2144894466628637, 0.2144894466628637, -0.034797490017113526, 1, 0, 0.026811180832857964, 0.026811180832857964, 0.026811180832857964, 0.2760981175128352, -0.7586993725042785, -0.24130062749572165, 0.24130062749572165, 0.24130062749572165, -0.4826012549914433
-0.5104166666666667, -0.5104166666666667, -0.5104166666666667, 0.4083333333333334, 0.4083333333333334, 0.4083333333333334, 0.8375000000000001, 1, 0, 0.05104166666666667, 0.05104166666666667, 0.05104166666666667, -0.378125, -0.540625, -0.45937500000000003, 0.45937500000000003, 0.45937500000000003, -0.9187500000000001
0.4003813155386082, 0.4003813155386082, 0.4003813155386082, -0.3203050524308866, -0.3203050524308866, -0.3203050524308866, -0.44137273593898957, -1, 0, -0.04003813155386082, -0.04003813155386082, -0.04003813155386082, 0.08102955195424215, 0.6396568160152527, 0.3603431839847474, -0.3603431839847474, -0.3603431839847474, 0.7206863679694948
-0.08254716981132076, -0.08254716981132076, -0.08254716981132076, 0.0660377358490566, 0.0660377358490566, 0.0660377358490566, -0.7028301886792453, 1, 0, 0.008254716981132075, 0.008254716981132075, 0.008254716981132075, 0.777122641509434, -0.9257075471698114, -0.07429245283018869, 0.07429245283018869, 0.07429245283018869, -0.14858490566037738
-0.35733333333333334, -0.35733333333333334, -0.35733333333333334, 0.28586666666666666, 0.28586666666666666, 0.28586666666666666, 0.2864, 1, 0, 0.03573333333333333, 0.03573333333333333, 0.03573333333333333, 0.0352, -0.6784, -0.3216, 0.3216, 0.3216, -0.6432
0.4437869822485207, 0.4437869822485207, 0.4437869822485207, -0.35502958579881655, -0.35502958579881655, -0.35502958579881655, -1, -0.5976331360946746, 0, -0.04437869822485207, -0.04437869822485207, -0.04437869822485207, 0.6005917159763314, 0.19822485207100593, 0.3994082840236687, -0.3994082840236687, -0.3994082840236687, 0.7988165680473374
-0.43876882776686316, -0.43876882776686316, -0.43876882776686316, 0.35101506221349055, 0.35101506221349055, 0.35101506221349055, 0.9999999999999999, 0.5795677799607073, 0, 0.04387688277668632, 0.04387688277668632, 0.04387688277668632, -0.6051080550098232, -0.18467583497053044, -0.3948919449901768, 0.3948919449901768, 0.3948919449901768, -0.7897838899803536
-0.4284274193548387, -0.4284274193548387, -0.4284274193548387, 0.342741935483871, 0.342741935483871, 0.342741935483871, 0.5423387096774194, 1, 0, 0.042842741935483875, 0.042842741935483875, 0.042842741935483875, -0.1567540322580645, -0.6144153225806452, -0.3855846774193548, 0.3855846774193548, 0.3855846774193548, -0.7711693548387096
0.20351526364477335, 0.20351526364477335, 0.20351526364477335, -0.16281221091581868, -0.16281221091581868, -0.16281221091581868, 0.2673450508788159, -1, 0, -0.020351526364477335, -0.020351526364477335, -0.020351526364477335, -0.45050878815911194, 0.816836262719704, 0.18316373728029603, -0.18316373728029603, -0.18316373728029603, 0.36632747456059206
0.4297994269340974, 0.4297994269340974, 0.4297994269340974, -0.3438395415472779, -0.3438395415472779, -0.3438395415472779, -1, -0.5472779369627507, 0, -0.04297994269340974, -0.04297994269340974, -0.04297994269340974, 0.6131805157593123, 0.16045845272206305, 0.3868194842406877, -0.3868194842406877, -0.3868194842406877, 0.7736389684813754
0.45077105575326215, 0.45077105575326215, 0.45077105575326215, -0.36061684460260973, -0.36061684460260973, -0.36061684460260973, -0.6227758007117438, -0.9999999999999999, 0, -0.045077105575326216, -0.045077105575326216, -0.045077105575326216, 0.21708185053380782, 0.594306049822064, 0.40569395017793597, -0.40569395017793597, -0.40569395017793597, 0.8113879003558719
0.36511156186612576, 0.36511156186612576, 0.36511156186612576, -0.2920892494929006, -0.2920892494929006, -0.2920892494929006, -0.3144016227180528, -1, 0, -0.036511156186612576, -0.036511156186612576, -0.036511156186612576, -0.014198782961460448, 0.6713995943204869, 0.3286004056795132, -0.3286004056795132, -0.3286004056795132, 0.6572008113590264
-0.30352748154224773, -0.30352748154224773, -0.30352748154224773, 0.24282198523379817, 0.24282198523379817, 0.24282198523379817, 1, 0.09269893355209187, 0, 0.03035274815422477, 0.03035274815422477, 0.03035274815422477, -0.726825266611977, 0.18047579983593107, -0.27317473338802295, 0.27317473338802295, 0.27317473338802295, -0.5463494667760459
-0.4849279161205766, -0.4849279161205766, -0.4849279161205766, 0.3879423328964613, 0.3879423328964613, 0.3879423328964613, 0.7457404980340759, 0.9999999999999999, 0, 0.04849279161205766, 0.04849279161205766, 0.04849279161205766, -0.309305373525557, -0.5635648754914809, -0.436435124508519, 0.436435124508519, 0.436435124508519, -0.872870249017038
0.10430247718383312, 0.10430247718383312, 0.10430247718383312, -0.08344198174706649, -0.08344198174706649, -0.08344198174706649, -1, 0.6245110821382007, 0, -0.010430247718383311, -0.010430247718383311, -0.010430247718383311, 0.9061277705345502, -0.7183833116036507, 0.09387222946544979, -0.09387222946544979, -0.09387222946544979, 0.18774445893089958
-0.47192353643966556, -0.47192353643966556, -0.47192353643966556, 0.3775388291517324, 0.3775388291517324, 0.3775388291517324, 1, 0.6989247311827957, 0, 0.04719235364396655, 0.04719235364396655, 0.04719235364396655, -0.5752688172043011, -0.2741935483870968, -0.42473118279569894, 0.42473118279569894, 0.42473118279569894, -0.8494623655913979
0.12295081967213113, 0.12295081967213113, 0.12295081967213113, -0.09836065573770492, -0.09836065573770492, -0.09836065573770492, 0.5573770491803278, -0.9999999999999999, 0, -0.012295081967213115, -0.012295081967213115, -0.012295081967213115, -0.6680327868852459, 0.8893442622950819, 0.11065573770491802, -0.11065573770491802, -0.11065573770491802, 0.22131147540983603
0.38004750593824227, 0.38004750593824227, 0.38004750593824227, -0.30403800475059384, -0.30403800475059384, -0.30403800475059384, -0.3681710213776722, -0.9999999999999999, 0, -0.03800475059382423, -0.03800475059382423, -0.03800475059382423, 0.026128266033254154, 0.657957244655582, 0.342042755344418, -0.342042755344418, -0.342042755344418, 0.684085510688836
0.35558537403555857, 0.35558537403555857, 0.35558537403555857, -0.28446829922844685, -0.28446829922844685, -0.28446829922844685, -0.2801073465280107, -1, 0, -0.03555853740355586, -0.03555853740355586, -0.03555853740355586, -0.03991949010399195, 0.6799731633679974, 0.3200268366320027, -0.3200268366320027, -0.3200268366320027, 0.6400536732640054
0.20398009950248758, 0.20398009950248758, 0.20398009950248758, -0.16318407960199008, -0.16318407960199008, -0.16318407960199008, 0.2656716417910448, -1, 0, -0.02039800995024876, -0.02039800995024876, -0.02039800995024876, -0.44925373134328367, 0.8164179104477614, 0.18358208955223884, -0.18358208955223884, -0.18358208955223884, 0.3671641791044777
0.337620578778135, 0.337620578778135, 0.337620578778135, -0.27009646302250806, -0.27009646302250806, -0.27009646302250806, -0.21543408360128619, -1, 0, -0.03376205787781351, -0.03376205787781351, -0.03376205787781351, -0.08842443729903536, 0.6961414790996784, 0.3038585209003215, -0.3038585209003215, -0.3038585209003215, 0.607717041800643
-0.37037037037037035, -0.37037037037037035, -0.37037037037037035, 0.2962962962962963, 0.2962962962962963, 0.2962962962962963, 0.3333333333333333, 1, 0, 0.037037037037037035, 0.037037037037037035, 0.037037037037037035, 0, -0.6666666666666666, -0.3333333333333333, 0.3333333333333333, 0.3333333333333333, -0.6666666666666666
0.17723244717109748, 0.17723244717109748, 0.17723244717109748, -0.14178595773687797, -0.14178595773687797, -0.14178595773687797, 0.3619631901840491, -1, 0, -0.017723244717109746, -0.017723244717109746, -0.017723244717109746, -0.5214723926380368, 0.8404907975460123, 0.15950920245398773, -0.15950920245398773, -0.15950920245398773, 0.31901840490797545
0.5058365758754865, 0.5058365758754865, 0.5058365758754865, -0.4046692607003891, -0.4046692607003891, -0.4046692607003891, -0.821011673151751, -1, 0, -0.05058365758754864, -0.05058365758754864, -0.05058365758754864, 0.3657587548638132, 0.5447470817120622, 0.45525291828793774, -0.45525291828793774, -0.45525291828793774, 0.9105058365758755
0.5048187241854062, 0.5048187241854062, 0.5048187241854062, -0.4038549793483249, -0.4038549793483249, -0.4038549793483249, -0.8173474070674621, -1, 0, -0.050481872418540616, -0.050481872418540616, -0.050481872418540616, 0.36301055530059667, 0.5456631482331346, 0.45433685176686556, -0.45433685176686556, -0.45433685176686556, 0.9086737035337311
0.2028740490278952, 0.2028740490278952, 0.2028740490278952, -0.16229923922231615, -0.16229923922231615, -0.16229923922231615, -1, 0.2696534234995773, 0, -0.02028740490278952, -0.02028740490278952, -0.02028740490278952, 0.8174133558748943, -0.45224006762468305, 0.18258664412510567, -0.18258664412510567, -0.18258664412510567, 0.36517328825021134
0.3321364452423698, 0.3321364452423698, 0.3321364452423698, -0.26570915619389585, -0.26570915619389585, -0.26570915619389585, -1, -0.1956912028725314, 0, -0.03321364452423698, -0.03321364452423698, -0.03321364452423698, 0.7010771992818671, -0.10323159784560143, 0.2989228007181328, -0.2989228007181328, -0.2989228007181328, 0.5978456014362656
-0.37331215250198574, -0.37331215250198574, -0.37331215250198574, 0.29864972200158857, 0.29864972200158857, 0.29864972200158857, 1, 0.34392374900714856, 0, 0.03733121525019857, 0.03733121525019857, 0.03733121525019857, -0.6640190627482129, -0.0079428117553614, -0.3359809372517871, 0.3359809372517871, 0.3359809372517871, -0.6719618745035743
0.2306648575305292, 0.2306648575305292, 0.2306648575305292, -0.18453188602442336, -0.18453188602442336, -0.18453188602442336, 0.16960651289009498, -1, 0, -0.02306648575305292, -0.02306648575305292, -0.02306648575305292, -0.3772048846675713, 0.7924016282225237, 0.20759837177747625, -0.20759837177747625, -0.20759837177747625, 0.4151967435549525
0.4189294026377037, 0.4189294026377037, 0.4189294026377037, -0.3351435221101629, -0.3351435221101629, -0.3351435221101629, -0.9999999999999999, -0.5081458494957332, 0, -0.04189294026377036, -0.04189294026377036, -0.04189294026377036, 0.6229635376260667, 0.13110938712179984, 0.3770364623739333, -0.3770364623739333, -0.3770364623739333, 0.7540729247478666
-0.3108808290155441, -0.3108808290155441, -0.3108808290155441, 0.24870466321243526, 0.24870466321243526, 0.24870466321243526, 0.11917098445595856, 1, 0, 0.031088082901554407, 0.031088082901554407, 0.031088082901554407, 0.1606217616580311, -0.7202072538860104, -0.27979274611398963, 0.27979274611398963, 0.27979274611398963, -0.5595854922279793
-0.27958636537725007, -0.27958636537725007, -0.27958636537725007, 0.22366909230180004, 0.22366909230180004, 0.22366909230180004, 0.0065109153581003444, 0.9999999999999999, 0, 0.027958636537725005, 0.027958636537725005, 0.027958636537725005, 0.24511681348142472, -0.7483722711604748, -0.25162772883952506, 0.25162772883952506, 0.25162772883952506, -0.5032554576790501
0.19568489713998996, 0.19568489713998996, 0.19568489713998996, -0.15654791771199197, -0.15654791771199197, -0.15654791771199197, 0.2955343702960361, -1, 0, -0.019568489713998997, -0.019568489713998997, -0.019568489713998997, -0.47165077772202707, 0.823883592574009, 0.17611640742599094, -0.17611640742599094, -0.17611640742599094, 0.3522328148519819
0.355276907001045, 0.355276907001045, 0.355276907001045, -0.28422152560083597, -0.28422152560083597, -0.28422152560083597, -0.9999999999999999, -0.27899686520376177, 0, -0.035527690700104496, -0.035527690700104496, -0.035527690700104496, 0.6802507836990596, -0.04075235109717868, 0.31974921630094044, -0.31974921630094044, -0.31974921630094044, 0.6394984326018809
-0.14756944444444445, -0.14756944444444445, -0.14756944444444445, 0.11805555555555557, 0.11805555555555557, 0.11805555555555557, -0.46875000000000006, 1, 0, 0.014756944444444446, 0.014756944444444446, 0.014756944444444446, 0.6015625, -0.8671875, -0.1328125, 0.1328125, 0.1328125, -0.265625
-0.498360655737705, -0.498360655737705, -0.498360655737705, 0.39868852459016396, 0.39868852459016396, 0.39868852459016396, 0.7940983606557378, 1, 0, 0.049836065573770495, 0.049836065573770495, 0.049836065573770495, -0.3455737704918033, -0.5514754098360656, -0.4485245901639345, 0.4485245901639345, 0.4485245901639345, -0.897049180327869
-0.24542829643888356, -0.24542829643888356, -0.24542829643888356, 0.19634263715110684, 0.19634263715110684, 0.19634263715110684, -0.11645813282001925, 1, 0, 0.024542829643888354, 0.024542829643888354, 0.024542829643888354, 0.3373435996150144, -0.7791145332050048, -0.2208854667949952, 0.2208854667949952, 0.2208854667949952, -0.4417709335899904
0.2991913746630728, 0.2991913746630728, 0.2991913746630728, -0.2393530997304582, -0.2393530997304582, -0.2393530997304582, -0.07708894878706199, -0.9999999999999999, 0, -0.029919137466307276, -0.029919137466307276, -0.029919137466307276, -0.19218328840970347, 0.7307277628032344, 0.26927223719676546, -0.26927223719676546, -0.26927223719676546, 0.5385444743935309
